Name,Titulares,NUMERODECLARACIONES,NUMEROHABITANTES,POSICIONAMIENTORENTA BRUTA MEDIANIVELNACIONAL,POSICIONAMIENTORENTA BRUTA MEDIANIVELAUTONÓMICO,RENTA BRUTA MEDIA,RENTA BRUTA MEDIANA,RENTA DISPONIBLEMEDIA,RENTA DISPONIBLEMEDIANA
Fisterra-15037,2.422,2.104,4.704,1.716,123,23.529,18.671,20.001,16.914
Tordoia-15084,1.827,1.711,3.181,1.717,124,23.523,19.044,19.968,17.159
Dodro-15033,1.553,1.352,2.620,1.728,127,23.474,20.510,19.859,17.835
Cedeira-15022,3.894,3.462,6.548,1.755,134,23.352,19.566,19.775,17.500
Mazaricos-15045,2.315,2.144,3.719,1.761,135,23.315,18.365,19.642,16.823
"Somozas, As-15081",627,560,1.068,1.765,136,23.304,20.049,19.778,17.454
Ponteceso-15068,3.128,2.763,5.318,1.774,137,23.285,19.510,19.756,17.372
"Baña, A-15007",1.814,1.660,3.291,1.795,141,23.194,19.364,19.852,17.215
Ortigueira-15061,3.263,2.975,5.418,1.799,142,23.171,18.922,19.691,17.122
Negreira-15056,4.150,3.797,6.961,1.859,152,22.862,19.916,19.364,17.632
Aranga-15003,936,844,1.799,1.860,153,22.858,18.242,19.343,16.715
Rianxo-15072,6.145,5.637,10.748,1.905,156,22.647,19.197,19.238,17.042
Vimianzo-15092,4.038,3.657,6.808,1.912,157,22.609,19.143,19.247,17.133
Touro-15085,1.797,1.644,3.387,1.918,160,22.590,19.793,19.116,17.531
Vilasantar-15090,621,562,1.229,1.937,164,22.529,19.367,19.203,17.132
Malpica de Bergantiños-15043,3.025,2.709,5.267,1.958,168,22.435,18.974,18.965,17.019
Laxe-15040,1.748,1.551,2.919,1.976,172,22.341,18.822,19.124,17.186
Boimorto-15010,893,825,1.801,1.987,173,22.302,17.799,18.972,16.339
Zas-15093,2.582,2.352,4.261,2.001,178,22.209,18.768,18.867,16.852
Cabana de Bergantiños-15014,2.424,2.207,4.098,2.014,182,22.127,19.218,18.908,17.147
Mañón-15044,668,613,1.223,2.018,183,22.107,17.803,19.112,16.734
Coristanco-15029,3.240,2.950,5.744,2.055,188,21.912,18.922,18.630,16.987
Lousame-15042,1.758,1.569,3.099,2.073,193,21.861,19.508,18.643,17.106
Outes-15062,3.615,3.296,6.049,2.080,195,21.849,18.778,18.683,16.879
Monfero-15050,1.053,947,1.818,2.144,200,21.573,17.743,18.352,16.234
Sobrado-15080,952,862,1.754,2.150,201,21.546,17.966,18.417,16.376
Camariñas-15016,2.823,2.464,5.098,2.170,204,21.433,18.350,18.594,16.786
Cariño-15901,2.096,1.852,3.691,2.177,206,21.390,18.190,18.403,16.656
Muxía-15052,2.569,2.291,4.380,2.180,207,21.375,17.980,18.340,16.547
Moeche-15049,705,638,1.200,2.187,210,21.332,19.141,18.298,17.064
Cerdido-15025,590,525,1.004,2.222,216,21.121,16.564,18.119,15.529
Santiso-15079,743,665,1.453,2.316,230,20.644,18.464,17.768,16.522
Toques-15083,535,471,1.070,2.475,255,19.823,16.657,17.331,15.345
Lugo,192.925,177.808,324.842,,,26.059,20.822,21.563,18.131
Cervo-27013,2.713,2.403,4.184,668,20,29.874,24.644,24.308,20.871
Lugo-27028,65.684,61.347,99.482,690,22,29.740,23.816,24.103,20.243
Foz-27019,6.357,5.773,10.198,863,27,28.391,23.084,23.251,19.801
Burela-27902,5.952,5.343,9.547,923,30,27.900,22.599,22.912,19.336
Ribadeo-27051,6.039,5.556,9.978,955,36,27.639,22.169,22.658,18.992
Viveiro-27066,9.427,8.485,15.217,995,39,27.381,21.928,22.478,18.969
Outeiro de Rei-27039,3.118,2.880,5.358,1.047,44,27.019,22.357,22.218,19.231
Portomarín-27049,727,670,1.286,1.195,58,26.216,19.380,21.644,17.158
Xove-27025,1.915,1.734,3.327,1.230,60,25.980,22.348,21.563,19.149
Barreiros-27005,1.782,1.638,3.030,1.338,71,25.436,20.598,21.175,17.763
Monforte de Lemos-27031,10.470,9.593,18.560,1.395,77,25.163,20.689,20.923,18.167
"Corgo, O-27014",1.806,1.659,3.370,1.459,83,24.813,19.081,20.563,17.129
Meira-27029,1.037,944,1.756,1.489,87,24.647,19.675,20.544,17.209
Pol-27046,840,788,1.542,1.557,95,24.255,18.260,20.184,16.715
Sarria-27057,7.926,7.339,13.459,1.558,96,24.248,19.682,20.249,17.327
Lourenzá-27027,1.264,1.149,2.098,1.603,106,24.012,18.230,20.326,16.560
Vilalba-27065,8.315,7.599,13.787,1.636,112,23.874,19.752,20.057,17.418
Xermade-27021,1.017,918,1.698,1.689,118,23.660,19.191,19.866,17.125
Rábade-27056,879,822,1.499,1.703,120,23.591,20.468,19.607,17.491
Chantada-27016,4.545,4.201,8.092,1.732,128,23.463,18.852,19.829,16.857
Begonte-27007,1.466,1.324,2.905,1.782,139,23.253,19.308,19.562,17.050
Castro de Rei-27010,2.594,2.424,5.041,1.794,140,23.196,19.069,19.567,17.062
"Pontenova, A-27048",1.180,1.090,2.124,1.827,145,23.019,19.625,19.501,17.390
Trabada-27061,591,553,1.083,1.828,146,23.018,18.735,19.249,16.719
"Valadouro, O-27063",1.055,966,1.906,1.844,148,22.948,19.525,19.644,17.535
Bóveda-27008,655,594,1.409,1.848,149,22.935,19.242,19.510,17.392
Taboada-27060,1.317,1.219,2.601,1.887,154,22.731,17.731,19.249,16.249
Quiroga-27050,1.644,1.488,3.057,1.917,159,22.591,19.601,19.310,17.496
Monterroso-27032,2.127,1.929,3.632,1.920,161,22.588,18.334,19.145,16.557
"Vicedo, O-27064",1.037,931,1.589,1.940,165,22.526,17.980,19.339,16.758
Palas de Rei-27040,1.638,1.505,3.267,1.962,170,22.429,17.806,18.979,16.232
Castroverde-27011,1.284,1.192,2.497,1.998,177,22.243,17.815,18.808,16.480
Guitiriz-27022,2.921,2.653,5.122,2.029,185,22.063,18.644,18.758,16.722
"Incio, O-27024",654,609,1.508,2.031,186,22.033,18.094,18.882,16.592
"Pastoriza, A-27044",1.648,1.545,2.787,2.045,187,21.966,18.187,18.563,16.304
Mondoñedo-27030,1.931,1.769,3.352,2.064,190,21.880,18.354,18.634,16.625
"Pobra do Brollón, A-27047",799,739,1.619,2.069,192,21.871,17.650,18.867,16.495
Cospeito-27015,2.380,2.192,4.213,2.137,198,21.602,18.330,18.474,16.624
Guntín-27023,1.295,1.183,2.529,2.183,209,21.361,17.672,18.315,16.136
Riotorto-27054,568,530,1.179,2.198,213,21.285,18.331,18.320,16.676
Friol-27020,1.869,1.707,3.598,2.225,218,21.112,17.129,18.009,15.740
Pantón-27041,1.118,999,2.340,2.231,219,21.085,17.409,18.349,16.233
"Saviñao, O-27058",1.715,1.591,3.488,2.234,220,21.061,17.454,18.160,16.242
Alfoz-27002,889,818,1.523,2.260,222,20.878,17.722,17.920,16.313
Sober-27059,941,857,2.129,2.264,223,20.862,18.045,18.276,16.669
Carballedo-27009,975,906,2.044,2.285,225,20.807,16.768,17.875,15.521
Paradela-27042,901,836,1.591,2.291,226,20.777,16.521,17.981,15.617
Baralla-27901,1.307,1.196,2.455,2.305,229,20.694,17.059,17.797,15.831
Becerreá-27006,1.487,1.373,2.703,2.330,235,20.558,17.551,17.758,16.106
"Páramo, O-27043",596,544,1.296,2.353,239,20.400,16.529,17.682,15.791
Antas de Ulla-27003,948,867,1.822,2.371,242,20.319,16.972,17.499,15.602
"Fonsagrada, A-27018",1.682,1.562,3.116,2.457,251,19.939,17.376,17.242,16.081
Baleira-27004,559,517,1.120,2.463,252,19.908,16.642,17.228,15.296
Láncara-27026,1.258,1.158,2.500,2.579,264,19.126,16.166,16.644,15.221
Samos-27055,574,528,1.198,2.605,267,18.920,16.309,16.430,15.221
Abadín-27001,1.287,1.169,2.217,2.639,269,18.664,16.342,16.459,15.318
Cervantes-27012,556,512,1.187,2.768,274,17.717,15.329,15.716,14.505
Agrupación municipios pequeños-27,3.666,3.392,7.627,-,-,19.250,16.251,16.888,15.331
Ourense,174.804,161.290,304.592,,,25.720,20.525,21.468,18.074
"Pereiro de Aguiar, O-32058",3.330,3.087,6.731,597,17,30.309,23.281,24.515,19.937
Ourense-32054,71.969,67.095,104.891,776,25,29.068,23.341,23.736,20.067
"Barco de Valdeorras, O-32009",8.783,7.938,13.300,928,31,27.870,22.197,23.219,19.169
Allariz-32001,3.718,3.453,6.410,1.001,41,27.358,21.442,22.521,18.725
"Rúa, A-32072",2.478,2.240,4.223,1.100,52,26.702,20.342,22.606,18.043
San Cibrao das Viñas-32075,3.044,2.849,5.718,1.235,61,25.966,21.567,21.559,18.716
Barbadás-32008,6.595,6.111,11.176,1.282,66,25.736,21.424,21.481,18.597
Toén-32081,1.140,1.062,2.333,1.340,72,25.434,21.027,21.246,18.362
Coles-32026,1.484,1.376,3.172,1.381,76,25.226,20.707,21.013,18.222
Vilamarín-32087,706,659,1.854,1.550,93,24.280,18.999,20.601,17.117
Amoeiro-32002,1.167,1.060,2.399,1.556,94,24.260,20.347,20.503,17.986
Carballeda de Valdeorras-32017,589,510,1.341,1.664,116,23.784,21.748,20.766,19.004
Rubiá-32073,700,620,1.390,1.677,117,23.716,21.418,20.273,18.919
"Pobra de Trives, A-32063",1.190,1.095,1.968,1.721,125,23.508,19.510,19.850,17.381
"Carballiño, O-32019",8.033,7.408,14.075,1.737,129,23.445,19.237,19.838,17.180
Maceda-32043,1.514,1.380,2.837,1.739,130,23.434,19.025,19.859,17.133
Cenlle-32025,535,483,1.076,1.814,143,23.050,19.685,19.722,17.529
Xinzo de Limia-32032,6.157,5.585,9.632,1.822,144,23.028,18.691,19.543,16.744
Verín-32085,8.275,7.414,13.798,1.841,147,22.967,18.885,19.491,17.083
Vilamartín de Valdeorras-32088,883,805,1.822,1.899,155,22.660,19.491,19.486,17.557
Celanova-32024,3.162,2.932,5.727,1.959,169,22.434,18.324,19.184,16.774
Taboadela-32079,792,730,1.488,1.992,175,22.278,19.163,19.122,17.123
Paderne de Allariz-32055,667,630,1.352,1.994,176,22.270,19.003,19.273,17.167
Nogueira de Ramuín-32052,919,845,2.048,2.005,179,22.198,18.592,19.095,16.821
Sandiás-32077,557,517,1.113,2.008,180,22.174,18.000,19.006,16.419
Ribadavia-32069,2.817,2.551,4.936,2.012,181,22.136,18.962,18.954,17.174
Esgos-32031,493,458,1.102,2.020,184,22.098,19.043,19.108,17.205
"Merca, A-32047",928,865,1.916,2.067,191,21.877,19.058,18.907,17.185
Castro Caldelas-32023,599,561,1.238,2.167,203,21.449,17.737,18.552,16.333
Viana do Bolo-32086,1.494,1.368,2.736,2.181,208,21.369,18.066,18.472,16.598
Sarreaus-32078,508,466,1.069,2.190,211,21.327,17.259,18.659,16.208
San Amaro-32074,444,413,1.039,2.202,214,21.248,17.755,18.256,16.629
Leiro-32040,644,598,1.481,2.203,215,21.228,18.132,18.516,16.594
"Gudiña, A-32034",635,581,1.186,2.298,227,20.730,17.698,17.860,16.281
Lobios-32042,718,657,1.820,2.300,228,20.726,17.166,18.416,16.232
Melón-32046,511,460,1.109,2.319,231,20.616,17.583,18.009,16.484
Baños de Molgas-32007,682,618,1.504,2.324,232,20.578,17.256,18.139,16.269
Muíños-32051,463,435,1.418,2.325,233,20.576,17.153,18.035,16.197
"Peroxa, A-32059",559,518,1.761,2.326,234,20.565,17.924,17.971,16.452
Vilar de Barrio-32089,522,476,1.199,2.341,236,20.457,17.649,17.953,16.272
Xunqueira de Ambía-32036,623,573,1.352,2.350,237,20.413,17.593,17.798,15.954
San Cristovo de Cea-32076,867,803,1.989,2.351,238,20.407,16.947,17.717,15.853
Maside-32045,1.236,1.130,2.742,2.354,240,20.396,17.219,17.601,15.939
Bande-32006,656,613,1.473,2.366,241,20.342,17.267,17.865,16.180
Cartelle-32020,1.067,985,2.500,2.372,243,20.309,17.618,17.789,16.264
Castrelo de Miño-32022,619,568,1.292,2.373,244,20.304,17.557,17.830,16.562
Monterrei-32050,1.187,1.044,2.397,2.416,247,20.105,16.902,17.700,15.898
"Irixo, O-32035",513,471,1.357,2.419,248,20.091,17.488,17.872,16.659
Rairiz de Veiga-32067,524,477,1.179,2.435,249,20.035,16.877,17.527,15.904
Padrenda-32056,658,587,1.534,2.451,250,19.974,17.647,17.711,16.448
Laza-32039,563,511,1.164,2.464,253,19.886,17.295,17.722,16.141
"Mezquita, A-32048",456,429,1.006,2.474,254,19.833,16.765,17.278,15.900
Oímbra-32053,699,621,1.711,2.494,256,19.698,16.737,17.362,15.821
Carballeda de Avia-32018,542,491,1.194,2.497,257,19.683,17.425,17.402,16.089
Entrimo-32030,559,517,1.079,2.499,258,19.668,16.409,17.656,15.635
Piñor-32061,488,454,1.119,2.505,260,19.648,16.631,17.248,15.769
Ramirás-32068,608,562,1.508,2.532,261,19.493,16.781,17.170,15.707
Cortegada-32027,475,439,1.024,2.558,262,19.296,17.251,16.963,16.103
Boborás-32013,679,625,2.199,2.563,263,19.236,16.431,16.917,15.628
"Bola, A-32014",429,398,1.091,2.588,265,19.074,16.144,17.106,15.800
Cualedro-32028,693,621,1.586,2.627,268,18.754,16.702,16.816,15.611
Riós-32071,609,554,1.407,2.643,270,18.625,15.665,16.483,14.979
Trasmiras-32082,570,506,1.220,2.657,271,18.562,16.210,16.487,15.537
Avión-32004,439,405,1.727,2.668,272,18.447,14.850,16.345,14.360
Vilardevós-32091,771,695,1.662,2.759,273,17.803,15.623,16.077,15.120
Agrupación municipios pequeños-32,7.870,7.302,18.692,-,-,20.408,16.911,17.827,15.943
Pontevedra,555.186,505.043,945.599,,,27.751,22.551,22.801,19.377
Nigrán-36035,10.679,9.700,18.208,189,3,35.750,25.098,28.284,21.235
Baiona-36003,7.420,6.609,12.380,480,8,31.383,24.421,25.255,20.836
Pontevedra-36038,55.070,50.773,83.077,513,10,31.005,25.185,25.039,21.316
Vigo-36057,178.971,164.254,293.977,529,11,30.888,24.777,25.015,21.079
Poio-36041,10.232,9.408,17.425,638,18,30.063,22.710,24.429,19.456
Gondomar-36021,8.574,7.747,15.103,837,26,28.598,23.358,23.338,19.869
Bueu-36004,7.224,6.136,11.837,912,28,27.964,22.649,22.944,19.596
Vilaboa-36058,3.131,2.874,5.869,920,29,27.935,21.868,23.067,18.750
Cangas-36008,15.968,14.139,26.714,954,35,27.640,22.763,22.788,19.495
Marín-36026,13.451,11.547,24.154,1.086,50,26.810,23.040,22.233,19.734
Moaña-36029,11.377,10.316,19.315,1.104,53,26.673,22.094,21.993,19.037
Sanxenxo-36051,10.313,9.520,17.914,1.225,59,26.007,19.945,21.520,17.552
Redondela-36045,16.868,15.440,28.976,1.242,62,25.916,22.385,21.584,19.182
Pontecesures-36044,1.939,1.747,3.088,1.252,63,25.874,21.910,21.329,18.826
Mos-36033,8.503,7.692,15.152,1.261,64,25.805,22.711,21.500,19.432
Vilagarcía de Arousa-36060,21.735,19.763,37.761,1.290,67,25.690,21.518,21.375,18.633
Tui-36055,9.687,8.517,17.454,1.322,70,25.545,22.205,21.285,19.074
"Porriño, O-36039",11.719,10.675,20.711,1.365,73,25.277,22.384,21.018,19.139
Barro-36002,2.034,1.808,3.657,1.408,78,25.066,20.991,20.969,18.237
Salceda de Caselas-36049,5.336,4.860,9.430,1.477,86,24.740,22.416,20.683,19.045
"Guarda, A-36023",5.815,5.023,10.041,1.496,88,24.585,20.280,20.537,17.877
Tomiño-36054,7.893,6.968,13.782,1.538,92,24.334,21.096,20.395,18.298
Salvaterra de Miño-36050,5.638,5.017,10.471,1.586,102,24.086,21.146,20.283,18.385
Soutomaior-36053,4.393,4.038,7.584,1.601,105,24.025,21.649,20.206,18.673
Lalín-36024,11.037,10.150,20.277,1.615,108,23.952,20.097,20.009,17.570
Oia-36036,1.818,1.641,3.080,1.627,109,23.909,20.579,20.088,17.957
"Rosal, O-36048",3.849,3.365,6.509,1.630,110,23.892,20.001,20.176,17.574
Ponteareas-36042,13.359,12.028,23.196,1.634,111,23.883,21.189,20.112,18.306
"Estrada, A-36017",11.692,10.714,20.139,1.640,113,23.865,20.726,20.010,17.952
Caldas de Reis-36005,5.468,4.915,9.614,1.693,119,23.630,20.692,19.935,17.940
Cerdedo-Cotobade-36902,2.532,2.272,5.705,1.725,126,23.495,20.318,19.821,17.880
Silleda-36052,4.980,4.602,8.870,1.742,131,23.407,19.515,19.671,17.292
Catoira-36010,1.828,1.673,3.268,1.749,132,23.386,20.922,19.697,17.990
Valga-36056,3.075,2.715,5.671,1.751,133,23.381,21.022,19.757,18.185
Ribadumia-36046,2.927,2.742,5.212,1.781,138,23.255,19.402,19.666,17.224
Ponte Caldelas-36043,2.880,2.618,5.580,1.849,150,22.931,19.520,19.423,17.328
Portas-36040,1.597,1.409,2.781,1.853,151,22.900,20.193,19.445,17.640
Moraña-36032,2.274,2.034,4.110,1.913,158,22.608,19.870,19.338,17.589
Meis-36028,2.575,2.338,4.703,1.930,162,22.563,19.546,19.215,17.332
Pazos de Borbén-36037,1.461,1.335,3.002,1.931,163,22.558,19.658,19.349,17.339
"Grove, O-36022",6.256,5.831,10.821,1.944,166,22.508,18.350,19.107,16.569
Cambados-36006,8.006,7.482,13.752,1.949,167,22.497,18.374,19.031,16.669
Covelo-36013,1.064,984,2.422,1.975,171,22.346,19.653,19.226,17.769
Cuntis-36015,2.653,2.424,4.515,1.989,174,22.294,19.703,19.042,17.454
"Neves, As-36034",1.896,1.655,3.678,2.057,189,21.906,19.229,18.873,17.296
Crecente-36014,708,621,1.938,2.075,194,21.856,18.628,18.889,17.099
Mondariz-36030,2.214,1.979,4.425,2.082,196,21.838,19.810,18.744,17.643
Forcarei-36018,1.626,1.498,3.127,2.128,197,21.643,18.665,18.523,17.056
Campo Lameiro-36007,867,783,1.697,2.142,199,21.578,19.338,18.620,17.316
Meaño-36027,3.023,2.790,5.264,2.166,202,21.454,17.974,18.318,16.374
Rodeiro-36047,1.285,1.180,2.244,2.171,205,21.431,17.178,18.325,15.762
Vila de Cruces-36059,2.686,2.427,5.033,2.196,212,21.291,18.896,18.218,16.926
Fornelos de Montes-36019,767,690,1.637,2.224,217,21.116,18.997,18.364,16.989
"Cañiza, A-36009",2.428,2.172,5.046,2.241,221,20.975,18.322,18.103,16.774
Vilanova de Arousa-36061,5.566,5.165,10.225,2.269,224,20.853,18.022,17.979,16.473
Arbo-36001,1.367,1.219,2.636,2.386,245,20.257,17.972,17.630,16.581
Agolada-36020,1.137,1.013,2.282,2.392,246,20.217,17.068,17.648,15.919
"Lama, A-36025",856,781,2.515,2.504,259,19.648,17.262,17.255,16.020
"Illa de Arousa, A-36901",2.683,2.530,4.849,2.603,266,18.933,15.769,16.469,14.860
Agrupación municipios pequeños-36,776,697,1.696,-,-,25.028,19.915,20.890,17.731
"Madrid, Comunidad de",4.213.170,3.897.784,7.001.715,,,40.801,28.484,31.921,23.870
Madrid,4.213.170,3.897.784,7.001.715,,,40.801,28.484,31.921,23.870
Pozuelo de Alarcón-28115,52.442,49.171,89.378,1,1,88.011,43.876,63.290,35.234
Boadilla del Monte-28022,36.354,34.087,65.839,2,2,70.869,45.287,51.785,35.906
Torrelodones-28152,14.653,13.737,25.316,7,3,61.359,40.974,45.741,32.912
Alcobendas-28006,66.316,61.241,121.373,9,4,60.576,30.084,45.071,25.084
Majadahonda-28080,42.168,39.303,73.355,10,5,60.171,40.133,45.111,32.412
Villanueva de la Cañada-28176,12.349,11.399,23.799,13,6,58.871,37.032,44.367,30.206
"Rozas de Madrid, Las-28127",59.224,55.614,98.590,14,7,58.173,41.273,43.649,33.083
Villaviciosa de Odón-28181,16.956,15.733,29.273,24,8,51.758,36.061,39.618,29.501
Tres Cantos-28903,33.044,31.132,52.932,28,9,49.684,39.460,38.044,31.629
Venturada-28169,1.508,1.417,2.559,29,10,49.563,37.274,37.867,30.343
Paracuellos de Jarama-28104,15.505,14.543,27.238,30,11,49.443,37.383,37.818,30.365
San Agustín del Guadalix-28129,7.668,7.119,13.762,34,12,47.907,32.433,36.570,26.642
Cobeña-28041,4.360,4.036,7.759,35,13,47.681,34.844,36.606,28.696
Hoyo de Manzanares-28072,5.381,4.993,9.178,44,14,45.057,33.454,35.039,27.443
Villanueva del Pardillo-28177,10.008,9.311,18.086,46,15,44.668,33.161,34.478,27.217
Madrid-28079,2.139.517,2.010.746,3.416.771,50,16,43.646,29.778,33.861,24.782
San Sebastián de los Reyes-28134,56.887,52.684,94.969,55,17,43.196,29.899,33.509,24.946
Algete-28009,12.245,11.191,21.167,61,18,42.711,28.511,33.342,23.945
Soto del Real-28144,5.488,5.089,9.441,64,19,42.392,32.228,33.195,26.553
Valdeolmos-Alalpardo-28162,2.539,2.371,4.568,76,20,40.946,30.799,32.168,25.428
Navacerrada-28093,1.761,1.635,3.290,78,21,40.517,27.995,31.902,23.432
Valdemorillo-28160,8.663,7.910,14.164,80,22,40.358,30.019,31.785,25.137
Alpedrete-28010,9.117,8.464,15.543,87,23,39.829,30.888,31.400,25.743
Nuevo Baztán-28100,4.211,3.797,7.339,88,24,39.808,25.932,31.765,21.830
Arroyomolinos-28015,21.046,19.718,37.208,89,25,39.801,33.089,31.301,27.246
Galapagar-28061,21.323,19.652,36.184,91,26,39.717,28.788,31.327,24.144
Rivas-Vaciamadrid-28123,61.570,57.715,101.949,92,27,39.674,32.137,31.214,26.424
Moralzarzal-28090,8.337,7.689,14.586,93,28,39.648,32.524,31.231,26.805
Villalbilla-28172,10.663,9.933,18.000,95,29,39.522,31.591,31.138,26.017
Colmenar Viejo-28045,33.015,30.648,57.029,97,30,39.354,29.630,31.045,24.729
Collado Mediano-28046,4.607,4.237,7.547,100,31,39.105,29.417,30.826,24.759
"Boalo, El-28023",5.132,4.778,8.547,101,32,39.056,30.618,30.998,25.689
Becerril de la Sierra-28018,3.806,3.462,6.573,110,33,38.675,28.183,30.687,23.769
"Escorial, El-28054",10.303,9.451,17.176,112,34,38.524,29.147,30.631,24.508
Daganzo de Arriba-28053,6.371,5.921,10.703,115,35,38.494,30.936,30.346,25.513
Griñón-28066,6.124,5.590,10.718,125,36,38.092,28.241,30.189,23.539
Manzanares el Real-28082,5.594,5.202,9.550,140,37,37.554,29.680,29.823,25.068
San Lorenzo de El Escorial-28131,10.778,9.998,18.735,143,38,37.330,28.123,29.741,23.769
Colmenarejo-28044,5.398,4.942,9.623,146,39,37.200,29.223,29.625,24.415
"Molinos, Los-28087",2.898,2.656,4.731,159,40,36.675,27.071,29.447,23.076
Miraflores de la Sierra-28085,4.053,3.719,7.139,177,41,36.125,25.790,28.747,21.860
Pedrezuela-28108,3.700,3.407,6.467,185,42,35.834,28.599,28.842,23.846
Brunete-28026,6.290,5.740,11.300,191,43,35.701,27.861,28.617,23.406
Batres-28017,1.179,1.082,1.943,196,44,35.626,28.138,28.627,23.598
Guadarrama-28068,10.436,9.648,17.062,206,45,35.422,27.326,28.486,23.072
Villar del Olmo-28179,1.370,1.215,2.277,208,46,35.275,26.800,28.167,22.561
Valdemanco-28158,589,537,1.052,253,47,34.437,26.643,27.921,22.364
Torremocha de Jarama-28153,521,483,1.132,275,48,34.131,28.549,27.695,23.646
Sevilla la Nueva-28141,5.517,5.114,9.657,277,49,34.117,27.140,27.415,22.753
Cubas de la Sagra-28050,3.736,3.431,6.988,289,50,33.865,26.750,27.300,22.567
Meco-28083,9.255,8.522,15.732,299,51,33.548,27.219,27.014,22.859
Serranillos del Valle-28140,2.600,2.368,4.634,307,52,33.410,26.224,26.972,22.137
Guadalix de la Sierra-28067,4.149,3.745,6.904,330,53,33.078,25.842,26.775,22.016
Valdemoro-28161,47.134,43.157,83.507,331,54,33.071,27.588,26.697,23.221
Cercedilla-28038,4.267,3.959,7.647,337,55,33.037,26.655,26.681,22.493
Getafe-28065,117.234,105.868,189.906,339,56,33.001,26.841,26.700,22.717
Pinto-28113,32.811,29.810,56.003,345,57,32.901,26.568,26.586,22.401
Ajalvir-28002,2.660,2.473,4.863,346,58,32.885,25.779,26.533,21.858
Torrejón de Velasco-28150,2.756,2.482,4.893,347,59,32.870,25.522,26.909,21.480
Rascafría-28120,926,833,1.707,348,60,32.849,23.106,26.678,19.701
Bustarviejo-28028,1.657,1.544,2.829,349,61,32.821,25.566,26.471,21.640
Camarma de Esteruelas-28032,4.746,4.333,8.106,354,62,32.728,26.497,26.477,22.243
Valdetorres de Jarama-28164,2.851,2.570,5.026,357,63,32.708,24.347,26.431,20.794
Quijorna-28119,2.203,2.022,4.001,359,64,32.695,26.120,26.466,22.422
Torrejón de la Calzada-28149,5.802,5.301,10.378,364,65,32.651,26.214,26.299,22.088
Fuente el Saz de Jarama-28059,3.997,3.654,7.379,386,66,32.419,24.439,26.353,20.823
Alcorcón-28007,105.316,94.991,173.625,403,67,32.227,26.594,26.163,22.601
Alcalá de Henares-28005,119.767,108.064,200.702,406,68,32.213,26.632,26.123,22.507
Navalafuente-28094,968,879,1.672,430,69,31.821,25.077,25.873,21.294
