municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos
Albelda de Iregua,3484.0,1794.0,1690.0,151.2513667078863,23.034502602073637,1237.0,2738.0,724.0,25.916,3.69131737,0.0,Unknown
Albendea,122.0,58.0,64.0,3.193950302608476,38.19721299369107,25.0,71.0,54.0,Unknown,0.0,0.0,Unknown
Albendiego,45.0,31.0,14.0,1.9646120627199677,22.90528540158629,12.0,40.0,6.0,Unknown,0.0,0.0,Unknown
Albentosa,294.0,160.0,134.0,4.330525385559308,67.89014584243766,91.0,206.0,51.0,Unknown,0.0,0.0,Unknown
Alberic,10571.0,5258.0,5313.0,394.553176543867,26.79233276639125,4059.0,8656.0,1900.0,24.264,2.7919476385714286,0.6838905771428572,Unknown
Alberite,2518.0,1287.0,1231.0,124.44234919841786,20.2342692517413,846.0,1946.0,487.0,24.63,4.0,2.66666667,Unknown
Alberite de San Juan,77.0,46.0,31.0,6.853872683755937,11.23452441456847,13.0,44.0,28.0,Unknown,0.0,0.0,Unknown
Albero Alto,118.0,66.0,52.0,6.119950138559051,19.28120284126747,31.0,80.0,25.0,Unknown,0.0,0.0,Unknown
Albero Bajo,137.0,75.0,62.0,6.165376083380029,22.220866683106347,44.0,111.0,30.0,Unknown,0.0,0.0,Unknown
Alberuela de Tubo,306.0,154.0,152.0,14.71844649442805,20.79023761888472,84.0,206.0,103.0,Unknown,0.0,0.0,Unknown
Albesa,1561.0,847.0,714.0,41.60589476090714,37.51872202173414,522.0,1212.0,364.0,26.498,4.5764526,2.5,Unknown
Albeta,140.0,68.0,72.0,51.78475742833449,2.703498229063785,40.0,100.0,32.0,Unknown,0.0,0.0,Unknown
Albillos,221.0,116.0,105.0,17.875865402208746,12.363037818168692,81.0,186.0,28.0,Unknown,0.0,0.0,Unknown
Albinyana,2504.0,1294.0,1210.0,128.28333661683652,19.519292731518824,805.0,1881.0,490.0,26.517,0.0,5.84711009,Unknown
Albiztur,316.0,160.0,156.0,24.28406491704903,13.01264846224929,113.0,248.0,61.0,Unknown,0.0,0.0,Unknown
Albocàsser,1253.0,633.0,620.0,15.225794228885295,82.29455758852286,392.0,874.0,360.0,23.032,3.05361305,2.1601581,Unknown
Alboloduy,612.0,297.0,315.0,8.776138727005272,69.73454032999727,161.0,421.0,200.0,Unknown,0.0,0.0,Unknown
Albolote,19128.0,9428.0,9700.0,243.40376938871844,78.58547157276097,7860.0,16461.0,2285.0,29.146,5.126859339,2.268173151,1.0
Albondón,722.0,398.0,324.0,20.94079510475559,34.47815598157665,204.0,554.0,175.0,Unknown,0.0,0.0,2.0
Albons,798.0,407.0,391.0,70.59432233253027,11.30402521949385,270.0,628.0,137.0,Unknown,0.0,4.04411765,Unknown
Alborache,1283.0,660.0,623.0,46.94142329004564,27.331936487577103,389.0,888.0,239.0,25.006,3.38844026,4.73090278,Unknown
Alboraia/Alboraya,24904.0,12182.0,12722.0,2981.613134163378,8.35252558913479,8853.0,20703.0,3519.0,Unknown,6.3344694484615385,1.8849085892307693,Unknown
alboraya,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,37.142,Unknown,Unknown,Unknown
Alborea,670.0,350.0,320.0,9.32270847420702,71.86752668000696,177.0,457.0,193.0,Unknown,0.0,0.0,Unknown
Alborge,111.0,57.0,54.0,22.916047572544983,4.84376721808632,26.0,75.0,33.0,Unknown,0.0,0.0,Unknown
Albornos,172.0,88.0,84.0,10.058654945317931,17.099701792639973,47.0,130.0,60.0,Unknown,0.0,0.0,Unknown
Albox,12070.0,6186.0,5884.0,71.72740185595485,168.2759961700459,4472.0,9358.0,2338.0,22.066,2.5942351883333337,1.1643122166666666,Unknown
Albudeite,1388.0,705.0,683.0,81.2611926122955,17.08072396404854,510.0,1084.0,277.0,19.94,0.0,0.0,Unknown
Albuixech,4189.0,2030.0,2159.0,960.6243846447958,4.360705460905972,1326.0,3166.0,817.0,28.673,4.748008394999999,1.769491785,Unknown
Albuñán,403.0,208.0,195.0,47.2416641449088,8.530605500344786,120.0,296.0,119.0,Unknown,0.0,0.0,1.0
Albuñol,7473.0,4135.0,3338.0,118.34918618003628,63.14365346485654,3237.0,6202.0,926.0,18.568,4.05944599,1.1695906433333334,1.0
Albuñuelas,786.0,386.0,400.0,5.612396957803664,140.04711461243298,228.0,554.0,276.0,Unknown,0.0,0.0,1.0
Alburquerque,5245.0,2614.0,2631.0,7.249710832735666,723.4771318486931,1858.0,4079.0,1261.0,19.086,0.6185567,1.262127945,3.0
Alcabón,678.0,344.0,334.0,84.49167953605621,8.024458783668377,231.0,522.0,147.0,Unknown,0.0,2.56662913,Unknown
Alcadozo,632.0,344.0,288.0,6.346204011772031,99.58709156334363,195.0,434.0,221.0,Unknown,0.0,0.0,Unknown
Alcaine,46.0,29.0,17.0,0.8017271578577736,57.37612796217688,11.0,36.0,27.0,Unknown,0.0,0.0,Unknown
alcala,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0
Alcalá de Ebro,245.0,121.0,124.0,24.81508844779599,9.873025458499232,74.0,175.0,76.0,Unknown,0.0,0.0,Unknown
Alcalá de Guadaíra,75546.0,37521.0,38025.0,265.140842221868,284.92781182607706,30745.0,64776.0,10480.0,28.271,4.2928490875,1.9329281922916668,Unknown
Alcalá de Gurrea,230.0,120.0,110.0,3.2202937837108867,71.42205508186922,40.0,146.0,100.0,Unknown,0.0,0.0,Unknown
Alcalá de Henares,195982.0,95061.0,100921.0,2222.1104779392454,88.19633494629439,71904.0,160356.0,33395.0,32.213,8.24246127112,0.85781361208,7.0
Alcalá de la Selva,352.0,193.0,159.0,3.353907314297136,104.95221454077873,85.0,246.0,101.0,Unknown,0.0,0.0,Unknown
Alcalá de la Vega,85.0,52.0,33.0,1.227400469611965,69.25205106599985,16.0,47.0,43.0,Unknown,0.0,0.0,Unknown
Alcalá de los Gazules,5245.0,2697.0,2548.0,10.94820639313973,479.0739059583839,2093.0,4427.0,815.0,21.861,2.9496506025,0.0,Unknown
Alcalá de Moncayo,153.0,88.0,65.0,11.121572510783889,13.757047382611184,28.0,95.0,49.0,Unknown,0.0,0.0,Unknown
Alcalà de Xivert,6691.0,3427.0,3264.0,39.93844799506407,167.53279949253238,2211.0,5149.0,1530.0,23.389,3.169788375,2.2040604875,Unknown
Alcalá del Júcar,1153.0,621.0,532.0,7.852916216781925,146.82443670238112,323.0,810.0,389.0,20.224,3.75621646,0.0,Unknown
Alcalá del Obispo,337.0,191.0,146.0,7.01442218690754,48.04387175739328,60.0,208.0,117.0,Unknown,0.0,0.0,Unknown
Alcalá del Río,12264.0,6215.0,6049.0,148.52099707951777,82.57418305260828,4974.0,10239.0,1688.0,23.591,2.70762334,2.6428540514285714,Unknown
Alcalá del Valle,5031.0,2526.0,2505.0,107.2840886857082,46.89418590988323,1951.0,4182.0,941.0,17.293,0.0,0.0,Unknown
Alcalá la Real,21623.0,10662.0,10961.0,82.73136191146712,261.3640039328654,7748.0,16892.0,4816.0,21.049,1.845094265625,0.1534192675,Unknown
Alcalalí,1336.0,667.0,669.0,92.79474865917912,14.397366438341493,259.0,738.0,560.0,21.896,0.0,5.0,Unknown
Alcampell,627.0,297.0,330.0,10.811317648340976,57.994781061327416,131.0,365.0,287.0,Unknown,0.0,0.0,Unknown
Alcanadre,647.0,339.0,308.0,20.816396853389676,31.08126754869417,170.0,447.0,197.0,Unknown,0.0,0.0,Unknown
Alcanar,9579.0,4862.0,4717.0,203.7568124107942,47.01192508198339,3222.0,7402.0,2000.0,25.908,2.651708118333333,1.9761817183333334,Unknown
Alcañices,1042.0,553.0,489.0,18.95261880751678,54.97920950041655,272.0,714.0,360.0,21.525,3.09859155,2.35337484,Unknown
Alcañiz,16029.0,7994.0,8035.0,33.951391459671385,472.11614342934337,5946.0,12949.0,2990.0,27.476,4.152587543636364,1.0319370436363635,Unknown
Alcañizo,274.0,139.0,135.0,20.2832491301299,13.50868385247927,64.0,182.0,93.0,Unknown,0.0,0.0,Unknown
Alcanó,233.0,118.0,115.0,10.958273345679675,21.262473808600586,66.0,164.0,68.0,Unknown,0.0,0.0,Unknown
Alcántara,1386.0,689.0,697.0,2.5108294328380683,552.0088230100765,397.0,1057.0,423.0,21.492,0.0,0.0,Unknown
Alcantarilla,42559.0,21073.0,21486.0,2619.9267282921064,16.2443474240761,17464.0,35892.0,5730.0,25.392,3.8046839738461538,0.5139861038461538,1.0
Alcàntera de Xúquer,1402.0,701.0,701.0,421.6858152157965,3.3247502036143435,435.0,1009.0,288.0,20.659,2.96703297,0.0,Unknown
Alcantud,48.0,27.0,21.0,0.8328815424245649,57.63124472691435,7.0,28.0,28.0,Unknown,0.0,0.0,Unknown
Alcaracejos,1481.0,716.0,765.0,8.420803378407792,175.87395566051418,468.0,1045.0,428.0,21.557,0.0,2.4931694,Unknown
Alcaraz,1310.0,682.0,628.0,3.532148011604136,370.8791352163806,466.0,1059.0,346.0,21.988,3.38581736,1.98013651,Unknown
Alcarràs,9678.0,5070.0,4608.0,84.25012233103571,114.87223676629438,3955.0,8264.0,1158.0,26.498,5.2324684225,4.52886025,1.0
Alcàsser,10266.0,5145.0,5121.0,1140.1773514513718,9.003862413976254,3834.0,8368.0,1540.0,26.943,4.049888688333334,1.1698193716666667,Unknown
Alcaucín,2366.0,1210.0,1156.0,52.36164069348225,45.18574988607088,621.0,1486.0,753.0,19.867,0.0,3.50339439,Unknown
Alcaudete,10434.0,5105.0,5329.0,44.0547071305344,236.84188772573123,3875.0,8225.0,2333.0,19.261,0.7407006766666666,0.0,Unknown
Alcaudete de la Jara,1644.0,832.0,812.0,10.530489746652218,156.1180951268339,551.0,1222.0,481.0,18.499,0.0,0.0,Unknown
Alcázar de San Juan,30548.0,14876.0,15672.0,45.8332899176449,666.502449527186,11660.0,25350.0,5336.0,28.899,3.312776416086957,1.7069481104347826,Unknown
Alcázar del Rey,128.0,68.0,60.0,2.752735178803799,46.49920594818075,20.0,78.0,59.0,Unknown,0.0,0.0,Unknown
Alcazarén,632.0,338.0,294.0,13.154803763419324,48.04328603954213,181.0,476.0,164.0,Unknown,0.0,0.0,Unknown
alceda,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0
Alcoba,540.0,274.0,266.0,1.7584304560762898,307.0920423005754,167.0,427.0,175.0,Unknown,0.0,0.0,Unknown
Alcobendas,116589.0,55719.0,60870.0,2576.369996713124,45.253205148616736,46173.0,97574.0,18463.0,60.576,10.681617661343283,3.445025360597015,5.0
Alcocer,326.0,164.0,162.0,5.327418518940525,61.19286458178103,66.0,197.0,129.0,Unknown,0.0,0.0,Unknown
alcocer de planes,Unknown,Unknown,Unknown,Unknown,Unknown,65.0,165.0,64.0,Unknown,0.0,0.0,Unknown
Alcocero de Mola,33.0,23.0,10.0,3.9597815318713785,8.33379309802587,3.0,24.0,12.0,Unknown,0.0,0.0,Unknown
Alcohujate,29.0,16.0,13.0,1.062504993138648,27.29398938101343,4.0,18.0,12.0,Unknown,0.0,0.0,Unknown
Alcoi/Alcoy,59128.0,28964.0,30164.0,455.3184241330316,129.86076746748208,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Alcolea,849.0,438.0,411.0,12.57508186151826,67.51447102687055,252.0,619.0,195.0,Unknown,0.0,0.0,Unknown
Alcolea de Calatrava,1363.0,693.0,670.0,19.27263796154992,70.72202584406283,477.0,1078.0,377.0,22.628,0.0,0.0,Unknown
Alcolea de Cinca,1200.0,654.0,546.0,14.416209120448087,83.2396360217825,372.0,878.0,282.0,25.874,3.38569191,0.0,Unknown
Alcolea de las Peñas,16.0,9.0,7.0,0.9605965660984028,16.656316048459587,2.0,10.0,2.0,Unknown,0.0,0.0,Unknown
Alcolea de Tajo,843.0,422.0,421.0,13.075490069490275,64.47177088735022,257.0,595.0,202.0,Unknown,0.0,0.0,Unknown
Alcolea del Pinar,326.0,191.0,135.0,2.8761469879017185,113.34608466510676,90.0,209.0,112.0,Unknown,0.0,0.0,Unknown
Alcolea del Río,3348.0,1664.0,1684.0,66.73028063484463,50.17212528028498,1351.0,2795.0,592.0,17.606,0.0,0.0,Unknown
Alcoleja,181.0,100.0,81.0,12.431363285808596,14.559947757831686,38.0,107.0,73.0,Unknown,0.0,0.0,Unknown
Alcoletge,3492.0,1843.0,1649.0,210.97187244273132,16.551969509337834,1387.0,2992.0,427.0,28.703,5.11026678,2.12264151,1.0
Alcollarín,279.0,139.0,140.0,3.491182413245346,79.91561796985742,45.0,127.0,98.0,Unknown,0.0,0.0,Unknown
Alconaba,196.0,128.0,68.0,3.73680890365736,52.451170250682935,51.0,135.0,54.0,Unknown,0.0,0.0,Unknown
Alconada,144.0,77.0,67.0,6.774676741870199,21.255626723858672,34.0,92.0,63.0,Unknown,0.0,0.0,Unknown
Alconada de Maderuelo,22.0,14.0,8.0,1.822445356573366,12.07169253149256,1.0,14.0,13.0,Unknown,0.0,0.0,Unknown
Alconchel,1654.0,833.0,821.0,5.607366824091359,294.96910972433506,615.0,1330.0,374.0,18.144,0.0,0.0,Unknown
Alconchel de Ariza,79.0,45.0,34.0,2.266735267416855,34.851886382844995,0.0,24.0,39.0,Unknown,0.0,0.0,Unknown
Alconchel de la Estrella,86.0,49.0,37.0,2.0027217566663005,42.941561759010526,18.0,62.0,28.0,Unknown,0.0,0.0,Unknown
Alconera,744.0,367.0,377.0,22.74399968721121,32.71192447379191,257.0,564.0,166.0,Unknown,0.0,0.0,Unknown
Alcóntar,542.0,304.0,238.0,5.7717480204671965,93.90569340137748,127.0,348.0,180.0,Unknown,0.0,0.0,Unknown
"alcora, l",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,29.385,Unknown,Unknown,Unknown
Alcorcón,170817.0,81998.0,88819.0,5084.468139198022,33.5958443092817,57682.0,132059.0,37443.0,32.227,9.230539342750001,0.07427169616666666,2.0
Alcorisa,3293.0,1685.0,1608.0,27.170192133668625,121.1989957155804,1214.0,2601.0,675.0,26.245,3.16673296,1.361655775,Unknown
Alcoroches,128.0,78.0,50.0,3.9692790517221392,32.24766974860712,23.0,88.0,37.0,Unknown,0.0,0.0,Unknown
Alcosser,243.0,118.0,125.0,55.38655397051858,4.38734643302317,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Alcover,5185.0,2569.0,2616.0,112.05365770316,46.27247433310496,1956.0,4203.0,905.0,30.15,4.51185014,4.00230533,Unknown
alcoy,Unknown,Unknown,Unknown,Unknown,Unknown,20688.0,46735.0,12242.0,26.484,3.7632834474999997,0.18295513270833333,Unknown
Alcubierre,372.0,202.0,170.0,3.2259417345390733,115.31516394642875,81.0,230.0,133.0,Unknown,0.0,0.0,Unknown
Alcubilla de Avellaneda,116.0,63.0,53.0,1.9154052863506688,60.56159541096878,10.0,45.0,63.0,Unknown,0.0,0.0,Unknown
Alcubilla de las Peñas,51.0,30.0,21.0,0.5925907157051683,86.06277258210376,8.0,29.0,30.0,Unknown,0.0,0.0,Unknown
Alcubilla de Nogales,117.0,63.0,54.0,8.555424330727089,13.675534430219978,21.0,59.0,64.0,Unknown,0.0,0.0,Unknown
Alcubillas,466.0,225.0,241.0,9.818715343722282,47.46038393891752,121.0,314.0,171.0,Unknown,0.0,0.0,Unknown
Alcublas,610.0,328.0,282.0,14.034829927719665,43.46329831865023,181.0,435.0,219.0,Unknown,0.0,0.0,Unknown
Alcúdia,20651.0,10443.0,10208.0,343.3964386097941,60.13749031179093,8288.0,17413.0,2380.0,31.17,7.11302473090909,4.0991769063636365,2.0
"alcudia de crespins, l",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,23.202,Unknown,Unknown,Unknown
alcudia de guadix,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0
Alcudia de Monteagud,129.0,69.0,60.0,8.311652515045925,15.520379342914245,24.0,88.0,47.0,Unknown,0.0,0.0,Unknown
Alcudia de Veo,196.0,107.0,89.0,6.393306179755636,30.657064512353998,62.0,148.0,53.0,Unknown,0.0,0.0,Unknown
"alcudia, l",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,25.285,Unknown,Unknown,Unknown
Alcuéscar,2486.0,1286.0,1200.0,22.88896302115884,108.6112987164124,865.0,2026.0,620.0,18.273,0.0,0.0,Unknown
Aldaia,32313.0,16121.0,16192.0,2013.197668465924,16.050584851224677,12268.0,26948.0,4544.0,25.833,4.790671228947368,0.4022187821052632,Unknown
Aldea de San Miguel,217.0,123.0,94.0,10.890251691967242,19.92607757266633,57.0,163.0,59.0,Unknown,0.0,0.0,Unknown
Aldea del Cano,610.0,287.0,323.0,21.26157467032292,28.69025504735747,158.0,435.0,185.0,Unknown,0.0,0.0,Unknown
Aldea del Fresno,3085.0,1574.0,1511.0,59.684642816062805,51.688338146001946,996.0,2217.0,481.0,27.302,5.85659478,5.18481183,Unknown
Aldea del Obispo,252.0,136.0,116.0,6.03154290340725,41.7803543862125,52.0,149.0,117.0,Unknown,0.0,0.0,Unknown
Aldea del Rey,1598.0,805.0,793.0,10.355367837834589,154.31610204724103,511.0,1165.0,495.0,22.865,0.0,0.0,Unknown
Aldea en Cabo,179.0,92.0,87.0,7.030420301592366,25.460782189573663,35.0,103.0,59.0,Unknown,0.0,0.0,Unknown
aldea quintana,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0
Aldea Real,281.0,151.0,130.0,11.11540734048603,25.28022513187655,74.0,203.0,98.0,Unknown,0.0,0.0,Unknown
"aldea, l",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,24.331,Unknown,Unknown,Unknown
Aldeacentenera,568.0,296.0,272.0,5.137473578434912,110.56017930374182,149.0,390.0,186.0,Unknown,0.0,0.0,Unknown
Aldeacipreste,100.0,53.0,47.0,2.6905159618524856,37.167592171111885,25.0,68.0,48.0,Unknown,0.0,0.0,Unknown
Aldeadávila de la Ribera,1181.0,584.0,597.0,25.58241355171045,46.16452617392068,254.0,735.0,504.0,22.726,0.0,1.98019802,4.0
Aldealafuente,86.0,51.0,35.0,1.8808662844198931,45.723611886915485,16.0,57.0,30.0,Unknown,0.0,0.0,Unknown
Aldealcorvo,19.0,10.0,9.0,3.1267225120254247,6.0766505268458255,1.0,9.0,13.0,Unknown,0.0,0.0,Unknown
Aldealengua,673.0,336.0,337.0,122.86969381152988,5.477347416787059,226.0,577.0,119.0,Unknown,4.38568376,3.07334711,Unknown
Aldealengua de Pedraza,80.0,48.0,32.0,2.273762404313465,35.183975180623605,12.0,43.0,33.0,Unknown,0.0,0.0,Unknown
Aldealengua de Santa María,61.0,31.0,30.0,3.091504832790604,19.731491069654005,9.0,30.0,26.0,Unknown,0.0,0.0,Unknown
Aldealices,29.0,20.0,9.0,4.584733031103369,6.325341040200287,9.0,21.0,13.0,Unknown,0.0,0.0,Unknown
Aldealpozo,17.0,7.0,10.0,1.432518049163472,11.86721522282198,3.0,9.0,9.0,Unknown,0.0,0.0,Unknown
Aldealseñor,32.0,19.0,13.0,3.4432593257423627,9.293520171647495,0.0,16.0,14.0,Unknown,0.0,0.0,Unknown
Aldeamayor de San Martín,5789.0,3001.0,2788.0,108.07050261515911,53.56688328372754,2187.0,5009.0,446.0,30.03,0.0,4.22724015,3.0
Aldeanueva de Barbarroya,495.0,257.0,238.0,5.392238841928573,91.79860434797796,126.0,314.0,228.0,Unknown,0.0,0.0,Unknown
Aldeanueva de Ebro,2794.0,1452.0,1342.0,71.4890164032509,39.08292686865035,1016.0,2097.0,635.0,22.36,0.0,2.817139,Unknown
Aldeanueva de Figueroa,244.0,131.0,113.0,4.385515276650604,55.63770380623386,50.0,164.0,92.0,Unknown,0.0,0.0,Unknown
Aldeanueva de Guadalajara,99.0,57.0,42.0,6.163618445464031,16.061993596124807,6.0,37.0,47.0,Unknown,0.0,0.0,Unknown
Aldeanueva de la Serrezuela,42.0,30.0,12.0,2.0599242254762338,20.389099502089707,5.0,26.0,22.0,Unknown,0.0,0.0,Unknown
Aldeanueva de la Sierra,110.0,69.0,41.0,7.583503390795077,14.505169224756855,23.0,69.0,44.0,Unknown,0.0,0.0,Unknown
Aldeanueva de la Vera,2035.0,997.0,1038.0,54.1206097659607,37.601202366347295,644.0,1542.0,543.0,17.775,2.61682243,2.43890518,Unknown
Aldeanueva de San Bartolomé,413.0,210.0,203.0,11.934134079370102,34.60661638735323,56.0,206.0,228.0,Unknown,0.0,0.0,Unknown
Aldeanueva de Santa Cruz,113.0,59.0,54.0,13.321154409611893,8.482748305842378,22.0,59.0,60.0,Unknown,0.0,0.0,Unknown
Aldeanueva del Camino,729.0,362.0,367.0,36.35367274141422,20.05299451269805,197.0,505.0,248.0,Unknown,0.0,2.61022106,1.0
Aldeanueva del Codonal,116.0,63.0,53.0,5.251809194605412,22.087626511479822,22.0,72.0,51.0,Unknown,0.0,0.0,Unknown
Aldeaquemada,487.0,260.0,227.0,4.049049683552807,120.2751356641012,149.0,376.0,125.0,Unknown,0.0,0.0,1.0
Aldearrodrigo,147.0,79.0,68.0,17.468765259399984,8.415019482896707,23.0,82.0,59.0,Unknown,0.0,0.0,Unknown
Aldearrubia,519.0,285.0,234.0,15.800730326118227,32.846582992566205,128.0,366.0,120.0,Unknown,0.0,2.76986653,Unknown
Aldeaseca,219.0,105.0,114.0,9.03230785511254,24.24629491299279,59.0,151.0,82.0,Unknown,0.0,0.0,Unknown
Aldeaseca de Alba,73.0,40.0,33.0,4.152674541242027,17.579032326035925,9.0,36.0,38.0,Unknown,0.0,0.0,Unknown
Aldeaseca de la Frontera,253.0,132.0,121.0,10.41230588934216,24.298172056102004,50.0,174.0,95.0,Unknown,0.0,0.0,Unknown
Aldeasoña,62.0,38.0,24.0,3.3292245771647946,18.62295515456032,3.0,18.0,39.0,Unknown,0.0,0.0,Unknown
Aldeatejada,2307.0,1165.0,1142.0,73.4224450183131,31.420909497423924,781.0,1813.0,176.0,33.347,4.42863657,3.40322581,Unknown
Aldeavieja de Tormes,100.0,55.0,45.0,7.781983581128953,12.850194164184131,29.0,74.0,28.0,Unknown,0.0,0.0,Unknown
Aldehorno,52.0,33.0,19.0,4.361601599402715,11.92222600228342,11.0,32.0,25.0,Unknown,0.0,0.0,Unknown
Aldehuela de Jerte,372.0,195.0,177.0,31.63757434325235,11.758170710686612,111.0,282.0,88.0,Unknown,0.0,0.0,Unknown
Aldehuela de la Bóveda,279.0,151.0,128.0,3.949076712799585,70.64942524304901,78.0,206.0,84.0,Unknown,0.0,0.0,Unknown
Aldehuela de Liestos,52.0,37.0,15.0,1.3670521402845144,38.03805170823816,6.0,27.0,22.0,Unknown,0.0,0.0,Unknown
Aldehuela de Periáñez,33.0,19.0,14.0,1.2052596123655444,27.379993207630523,6.0,20.0,16.0,Unknown,0.0,0.0,Unknown
Aldehuela de Yeltes,193.0,103.0,90.0,3.1923277246402075,60.457451943394105,34.0,106.0,89.0,Unknown,0.0,0.0,Unknown
Aldehuela del Codonal,24.0,14.0,10.0,1.7887578102724708,13.417132192056911,0.0,12.0,13.0,Unknown,0.0,0.0,Unknown
Aldeire,623.0,322.0,301.0,8.890979082094532,70.07102302767245,181.0,457.0,171.0,Unknown,0.0,0.0,1.0
Aldeonte,56.0,32.0,24.0,2.723650327143841,20.560642253487973,5.0,31.0,24.0,Unknown,0.0,0.0,Unknown
Aldover,911.0,464.0,447.0,45.83044593436472,19.877615882347577,221.0,579.0,259.0,Unknown,0.0,3.03030303,Unknown
Aldovera,Unknown,Unknown,Unknown,Unknown,44.75873198035128,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Aledo,1083.0,538.0,545.0,21.861370693075983,49.53943717458722,300.0,770.0,252.0,22.893,0.0,0.0,Unknown
Alegia,1762.0,910.0,852.0,229.30367342587525,7.6841333314687805,626.0,1366.0,360.0,Unknown,0.0,0.0,1.0
Alegría-Dulantzi,2925.0,1517.0,1408.0,146.6425762400033,19.946458081947387,1141.0,2566.0,321.0,Unknown,0.0,0.0,2.0
Alella,9954.0,4879.0,5075.0,1025.957620995483,9.702155134187384,3403.0,7798.0,1966.0,62.304,8.4228877825,8.78297242,2.0
Alentisque,26.0,16.0,10.0,0.7435763494073601,34.966147081899976,4.0,12.0,21.0,Unknown,0.0,0.0,Unknown
Alerre,208.0,112.0,96.0,23.26281848964047,8.941306922573794,50.0,138.0,63.0,Unknown,0.0,0.0,Unknown
Alesanco,500.0,261.0,239.0,29.126928416615023,17.166245367458053,145.0,357.0,145.0,Unknown,0.0,0.0,Unknown
Alesón,92.0,52.0,40.0,14.171409097627263,6.491944404837178,20.0,62.0,40.0,Unknown,0.0,0.0,Unknown
Alfacar,5497.0,2808.0,2689.0,328.6071888503683,16.728179378032614,2126.0,4560.0,818.0,24.754,3.01245906,3.22326367,1.0
Alfafar,21415.0,10498.0,10917.0,2122.757370346133,10.088293791441698,7564.0,16777.0,3986.0,24.116,5.04564981117647,0.7480761123529412,Unknown
Alfafara,408.0,195.0,213.0,20.62959439513231,19.77741259402901,133.0,311.0,96.0,Unknown,0.0,0.0,Unknown
Alfajarín,2374.0,1216.0,1158.0,17.16579747477363,138.29826452798147,800.0,1889.0,423.0,29.127,0.0,3.57454733,Unknown
Alfambra,483.0,258.0,225.0,3.9447125194530983,122.44238271309158,122.0,313.0,218.0,Unknown,0.0,0.0,Unknown
Alfamén,1446.0,756.0,690.0,14.184574579937484,101.94172492456752,542.0,1168.0,273.0,21.984,0.0,2.84552846,Unknown
Alfántega,133.0,71.0,62.0,15.177546144954624,8.762944861426915,31.0,82.0,45.0,Unknown,0.0,0.0,Unknown
Alfara de Carles,376.0,203.0,173.0,5.87735040661948,63.97440580989058,94.0,256.0,112.0,Unknown,0.0,0.0,Unknown
Alfara de la Baronia,590.0,289.0,301.0,50.38510106218168,11.709810788547676,184.0,410.0,129.0,Unknown,0.0,0.0,Unknown
Alfara del Patriarca,3301.0,1576.0,1725.0,1666.4433855756477,1.980865373869104,1338.0,2788.0,526.0,28.049,6.87585361,0.0,Unknown
Alfaraz de Sayago,137.0,80.0,57.0,1.876215600614222,73.01932675282623,20.0,71.0,59.0,Unknown,0.0,0.0,Unknown
