municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos,municipio_key,provincia
Monroyo,318.0,182.0,136.0,4.0133449362195766,79.23565132169882,117.0,264.0,76.0,27.619,0.0,0.0,1.0,monroyo,Teruel
Monsagro,135.0,74.0,61.0,2.806077438832257,48.10986259031396,22.0,85.0,57.0,18.514,0.0,0.0,1.0,monsagro,Salamanca
Monsalupe,60.0,32.0,28.0,3.389919555205838,17.699535054706264,12.0,43.0,30.0,18.469,0.0,0.0,1.0,monsalupe,Ávila
Mont-ral,169.0,94.0,75.0,4.88767450691439,34.576770560503306,44.0,136.0,31.0,25.666,0.0,0.0,1.0,mont-ral,Tarragona
Mont-ras,1672.0,851.0,821.0,135.1715281229657,12.369468801735966,564.0,1345.0,346.0,33.031,0.0,4.0564753,1.0,mont-ras,Girona
Mont-roig del Camp,12689.0,6514.0,6175.0,200.31678815194635,63.34466580192475,4134.0,9690.0,2119.0,30.285,5.27528814375,5.3916457475,2.0,mont-roig del camp,Tarragona
Montagut i Oix,951.0,495.0,456.0,10.175342820258436,93.46122453059976,293.0,725.0,174.0,35.006,0.0,3.25862069,1.0,montagut i oix,Girona
Montalbán,1237.0,629.0,608.0,15.07832752565486,82.03827632045527,397.0,914.0,329.0,27.619,0.0,0.0,1.0,montalban,Teruel
Montalbán de Córdoba,4517.0,2232.0,2285.0,132.28572187483243,34.14578637801852,1499.0,3463.0,966.0,19.996,0.0,0.0,1.0,montalban de cordoba,Córdoba
Montalbanejo,99.0,50.0,49.0,1.6686510049979977,59.32936228334864,19.0,69.0,37.0,20.799,0.0,0.0,1.0,montalbanejo,Cuenca
Montalbo,670.0,346.0,324.0,9.058332930539722,73.96504468732078,169.0,448.0,178.0,23.568,0.0,2.86956522,3.0,montalbo,Cuenca
Montalvos,86.0,48.0,38.0,3.487202254620139,24.661603692776914,20.0,64.0,32.0,19.488,0.0,0.0,1.0,montalvos,Albacete
Montamarta,559.0,296.0,263.0,9.839011829918544,56.814648631703896,156.0,401.0,202.0,19.524,0.0,0.0,2.0,montamarta,Zamora
Montán,365.0,184.0,181.0,10.70438806943478,34.09816587668546,69.0,184.0,175.0,23.496,0.0,0.0,2.0,montan,Castellón/Castelló
Montánchez,1654.0,832.0,822.0,14.646890568824206,112.92499197887956,474.0,1215.0,517.0,19.969,0.0,0.0,1.0,montanchez,Cáceres
Montanejos,544.0,284.0,260.0,14.391918893509438,37.79899011558054,157.0,410.0,138.0,25.919,3.96629213,0.0,1.0,montanejos,Castellón/Castelló
Montanuy,215.0,121.0,94.0,1.2329913963938528,174.37266847831503,50.0,165.0,50.0,23.984,0.0,0.0,1.0,montanuy,Huesca
Montarrón,28.0,18.0,10.0,2.507574703774574,11.166167834542463,5.0,14.0,12.0,22.597,0.0,0.0,2.0,montarron,Guadalajara
Montaverner,1630.0,801.0,829.0,220.3246403379696,7.398173883318917,575.0,1316.0,315.0,22.43,2.85714286,2.27946916,5.0,montaverner,Valencia/València
Montblanc,7433.0,3771.0,3662.0,81.22581512630434,91.51031588223336,2683.0,6002.0,1382.0,31.543,4.82102607,3.90740923,2.0,montblanc,Tarragona
Montbrió del Camp,2985.0,1539.0,1446.0,282.52302054999217,10.565510711973316,1164.0,2407.0,421.0,29.914,6.313378995,2.040881535,1.0,montbrio del camp,Tarragona
Montcada i Reixac,36794.0,18179.0,18615.0,1568.1887418728743,23.46273698920784,14061.0,30216.0,5383.0,31.198,7.848655094545455,2.6276769845454546,1.0,montcada i reixac,Barcelona
Montclar,136.0,70.0,66.0,6.140000301326604,22.149836046525262,51.0,100.0,29.0,37.26,0.0,0.0,3.0,montclar,Barcelona
Monte Comunal de las Limitaciones de las Améscoas,3780.0,1850.0,1930.0,48.33043973572708,50.32822768573841,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,monte comunal de las limitaciones de las amescoas,
Monte de la Mata,3780.0,1850.0,1930.0,48.33043973572708,9.774593608384144,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,monte de la mata,
Monte Revenga,3780.0,1850.0,1930.0,48.33043973572708,4.456694267376547,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,monte revenga,
Monteagudo,1105.0,566.0,539.0,101.97179405948364,10.836329890944311,322.0,755.0,333.0,31.251,0.0,0.0,2.0,monteagudo,Navarra
Monteagudo de las Salinas,119.0,69.0,50.0,0.9024708140589454,131.86021990538018,18.0,65.0,45.0,22.013,0.0,0.0,2.0,monteagudo de las salinas,Cuenca
Monteagudo de las Vicarías,179.0,89.0,90.0,1.844637779182196,97.03802124195792,50.0,110.0,83.0,21.77,0.0,0.0,1.0,monteagudo de las vicarias,Soria
Monteagudo del Castillo,51.0,28.0,23.0,1.149718367415593,44.35868943682348,13.0,34.0,16.0,27.619,0.0,0.0,1.0,monteagudo del castillo,Teruel
Montealegre de Campos,103.0,60.0,43.0,3.032216260889175,33.96855340713594,27.0,87.0,29.0,24.412,0.0,0.0,6.0,montealegre de campos,Valladolid
Montealegre del Castillo,2038.0,1054.0,984.0,11.48739887498015,177.41179027384663,696.0,1522.0,520.0,20.035,0.0,0.814627345,1.0,montealegre del castillo,Albacete
Montearagón,522.0,273.0,249.0,43.62265446100288,11.966259422994298,155.0,375.0,131.0,22.248,0.0,0.0,2.0,montearagon,Toledo
Montecorto,572.0,303.0,269.0,10.49688577839755,54.49235250107878,187.0,435.0,150.0,18.057,0.0,0.0,1.0,montecorto,Málaga
Montederramo,705.0,378.0,327.0,5.200392448618815,135.56669173828269,110.0,397.0,325.0,20.091,0.0,0.0,3.0,montederramo,Ourense
Montefrío,5336.0,2765.0,2571.0,21.0152802382135,253.91048510964856,1898.0,4193.0,1286.0,15.513,0.0,0.0,1.0,montefrio,Granada
Montehermoso,5680.0,2896.0,2784.0,58.89022436753085,96.45064288686376,2089.0,4522.0,1209.0,18.917,0.8052926859999999,0.0,1.0,montehermoso,Cáceres
Montejaque,938.0,468.0,470.0,20.635390201867363,45.45588868559982,305.0,705.0,265.0,18.397,0.0,0.0,1.0,montejaque,Málaga
Montejícar,2072.0,1072.0,1000.0,23.660449975943926,87.57229900980944,802.0,1717.0,446.0,14.528,0.0,0.0,1.0,montejicar,Granada
Montejo,207.0,118.0,89.0,7.111328807621326,29.108483885340075,54.0,159.0,62.0,21.727,0.0,0.0,1.0,montejo,Salamanca
Montejo de Arévalo,174.0,93.0,81.0,4.839604671360376,35.953349873738745,36.0,111.0,74.0,21.867,0.0,0.0,1.0,montejo de arevalo,Segovia
Montejo de la Sierra,365.0,187.0,178.0,11.331703673307482,32.21051401650925,102.0,266.0,97.0,27.499,5.5432243,4.30517355,1.0,montejo de la sierra,Madrid
Montejo de la Vega de la Serrezuela,141.0,81.0,60.0,5.062112208183484,27.85398549089002,29.0,88.0,60.0,21.867,0.0,0.0,1.0,montejo de la vega de la serrezuela,Segovia
Montejo de Tiermes,148.0,93.0,55.0,0.8848275860257478,167.26422450813294,22.0,90.0,63.0,21.77,0.0,0.0,1.0,montejo de tiermes,Soria
Montellà i Martinet,596.0,328.0,268.0,10.802872758535312,55.17051004133159,134.0,414.0,140.0,26.498,4.375,3.11374414,1.0,montella i martinet,Lleida
Montellano,7014.0,3519.0,3495.0,60.09727628203188,116.71078015389315,2965.0,5920.0,1161.0,17.05,0.0,0.0,1.0,montellano,Sevilla
Montemayor,3851.0,1929.0,1922.0,65.86975614017616,58.46385694528397,1416.0,3072.0,802.0,21.109,0.0,0.0,1.0,montemayor,Córdoba
Montemayor de Pililla,852.0,463.0,389.0,14.305435377224107,59.55778188732946,204.0,628.0,256.0,23.891,0.0,0.0,6.0,montemayor de pililla,Valladolid
Montemayor del Río,267.0,141.0,126.0,17.454544148060453,15.296876144981937,52.0,160.0,106.0,21.727,0.0,0.0,1.0,montemayor del rio,Salamanca
Montemolín,1365.0,661.0,704.0,6.733706675540434,202.7115325587668,404.0,971.0,396.0,17.97,0.0,0.0,2.0,montemolin,Badajoz
Montenegro de Cameros,51.0,34.0,17.0,0.9218621854608664,55.32280291386893,6.0,25.0,32.0,21.77,0.0,0.0,1.0,montenegro de cameros,Soria
Monterde,135.0,87.0,48.0,2.4133773942910763,55.9382052385785,13.0,88.0,71.0,22.433,0.0,0.0,1.0,monterde,Zaragoza
Monterde de Albarracín,57.0,34.0,23.0,1.260888392672132,45.20622152703224,10.0,32.0,31.0,27.619,0.0,0.0,1.0,monterde de albarracin,Teruel
Monterrei,2501.0,1280.0,1221.0,20.99257559710934,119.13735827367393,501.0,1508.0,1094.0,20.105,0.0,0.0,1.0,monterrei,Ourense
Monterroso,3562.0,1771.0,1791.0,31.084797586267385,114.58977624398678,1005.0,2482.0,1185.0,22.588,0.9960317466666666,0.0,1.0,monterroso,Lugo
Monterrubio,60.0,32.0,28.0,2.349034608488397,25.54240783987852,13.0,39.0,22.0,21.867,0.0,0.0,1.0,monterrubio,Segovia
Monterrubio de Armuña,1319.0,686.0,633.0,119.70532362145168,11.01872464896482,535.0,1212.0,111.0,29.966,0.0,4.2383981,4.0,monterrubio de armuna,Salamanca
Monterrubio de la Demanda,58.0,35.0,23.0,3.838047534163531,15.111850357174012,2.0,28.0,31.0,21.137,0.0,0.0,2.0,monterrubio de la demanda,Burgos
Monterrubio de la Serena,2312.0,1137.0,1175.0,7.339808792309106,314.9945816603002,722.0,1693.0,722.0,17.194,0.0,0.0,1.0,monterrubio de la serena,Badajoz
Monterrubio de la Sierra,154.0,86.0,68.0,4.3611868400879805,35.31148874073308,22.0,94.0,64.0,18.514,0.0,0.0,1.0,monterrubio de la sierra,Salamanca
Montesa,1149.0,581.0,568.0,23.88121287006708,48.1131342135544,386.0,946.0,234.0,19.971,0.0,0.0,1.0,montesa,Valencia/València
Montesclaros,389.0,203.0,186.0,18.86371754335762,20.621598001873,81.0,229.0,179.0,22.248,0.0,0.0,2.0,montesclaros,Toledo
Montesquiu,1048.0,525.0,523.0,216.2077321664069,4.847190197589205,325.0,760.0,208.0,28.212,5.11641856,2.21615058,3.0,montesquiu,Barcelona
Montferrer i Castellbò,1081.0,588.0,493.0,6.1102245695231066,176.91657445650486,364.0,867.0,207.0,31.99,5.36975746,4.73666665,1.0,montferrer i castellbo,Lleida
Montferri,397.0,211.0,186.0,20.52611917197921,19.341210906636256,138.0,313.0,70.0,25.666,0.0,0.0,1.0,montferri,Tarragona
Montgai,655.0,346.0,309.0,22.483123538286044,29.132962725780253,162.0,426.0,209.0,28.676,0.0,0.0,1.0,montgai,Lleida
Montgat,12260.0,6036.0,6224.0,4274.734484825813,2.868014386278209,4363.0,10046.0,1773.0,38.522,10.0964511225,4.1193167825,2.0,montgat,Barcelona
Montiel,1256.0,650.0,606.0,4.636534586845614,270.8919725441966,427.0,993.0,337.0,18.339,0.0,0.0,1.0,montiel,Ciudad Real
Montijo,15483.0,7636.0,7847.0,129.36815813682526,119.68169156141592,5869.0,12700.0,2914.0,20.983,2.377826480909091,1.604913029090909,4.0,montijo,Badajoz
Montilla,22633.0,11214.0,11419.0,133.90117695527408,169.0276404931072,8491.0,18499.0,4532.0,23.315,2.269537995,0.0,5.0,montilla,Córdoba
Montillana,1127.0,594.0,533.0,14.992411214719224,75.1713639560217,382.0,884.0,273.0,15.41,0.0,0.0,1.0,montillana,Granada
Montitxelvo/Montichelvo,588.0,294.0,294.0,72.0116706735852,8.165343124245636,198.0,455.0,150.0,24.464,0.0,0.0,1.0,montitxelvo,Valencia/València
Montizón,1635.0,840.0,795.0,7.712825183350952,211.98457907866776,599.0,1331.0,385.0,14.843,0.0,0.0,3.0,montizon,Jaén
Montmajor,472.0,236.0,236.0,6.174982366121712,76.43746524517552,153.0,334.0,131.0,28.719,3.29764851,0.0,3.0,montmajor,Barcelona
Montmaneu,158.0,87.0,71.0,11.738060883292556,13.460485643322086,39.0,110.0,44.0,37.26,0.0,0.0,3.0,montmaneu,Barcelona
Montmeló,8798.0,4288.0,4510.0,2267.265733474725,3.8804450092034513,3190.0,7118.0,1666.0,31.184,7.2577313,3.612957414,1.0,montmelo,Barcelona
Montoliu de Lleida,493.0,259.0,234.0,67.10882436059255,7.346276807815725,153.0,337.0,132.0,28.676,0.0,0.0,1.0,montoliu de lleida,Lleida
Montoliu de Segarra,191.0,105.0,86.0,6.483316223372818,29.460231989214307,47.0,132.0,58.0,28.676,0.0,0.0,1.0,montoliu de segarra,Lleida
Montón,89.0,53.0,36.0,5.059398312850894,17.59102456391694,8.0,38.0,56.0,22.433,0.0,0.0,2.0,monton,Zaragoza
Montorio,152.0,85.0,67.0,6.459175345014748,23.53241580867053,43.0,112.0,36.0,21.137,0.0,0.0,2.0,montorio,Burgos
Montornès de Segarra,91.0,43.0,48.0,7.497506398301301,12.1373687684505,23.0,61.0,37.0,28.676,0.0,0.0,1.0,montornes de segarra,Lleida
Montornès del Vallès,16804.0,8482.0,8322.0,1640.3116209498144,10.244394897519369,6467.0,13840.0,2423.0,31.22,7.375791082000001,1.340866245,1.0,montornes del valles,Barcelona
Montoro,9231.0,4558.0,4673.0,15.76829647759602,585.4151723437994,3771.0,7720.0,1716.0,19.594,0.45294117625,0.0,1.0,montoro,Córdoba
Montroi/Montroy,3069.0,1640.0,1429.0,97.76815075203584,31.39059066161271,979.0,2355.0,467.0,23.265,1.719255665,4.301668785,1.0,montroi,Valencia/València
Montseny,362.0,189.0,173.0,13.52418007649466,26.76687222090192,87.0,242.0,79.0,35.599,7.77027027,3.79810768,1.0,montseny,Barcelona
Montserrat,8655.0,4476.0,4179.0,189.91261569044767,45.573591667587856,2913.0,6614.0,969.0,27.158,4.1051047425,4.7080962025,1.0,montserrat,Valencia/València
Montuïri,3087.0,1551.0,1536.0,75.0632612190347,41.12531150214923,977.0,2213.0,654.0,34.459,7.35023743,3.613450885,2.0,montuiri,"Balears, Illes"
Monturque,1948.0,967.0,981.0,59.86970052496099,32.537326609606744,775.0,1607.0,357.0,16.827,0.0,0.0,1.0,monturque,Córdoba
Monzón,17362.0,8791.0,8571.0,111.9967943201238,155.0222942129368,6265.0,13822.0,3239.0,28.255,4.572039999090909,0.7370765763636364,1.0,monzon,Huesca
Monzón de Campos,596.0,315.0,281.0,12.981897982208707,45.910081932302944,199.0,451.0,159.0,22.636,0.0,0.0,2.0,monzon de campos,Palencia
Mora,9781.0,4902.0,4879.0,58.02313750295311,168.57068440158363,3536.0,7655.0,2082.0,23.18,3.00924246875,1.43807135875,2.0,mora,Toledo
Móra d'Ebre,5585.0,2797.0,2788.0,123.3279192566591,45.28577173492236,2082.0,4562.0,1080.0,26.37,3.960845860000001,2.1655210533333333,1.0,mora d'ebre,Tarragona
Mora de Rubielos,1539.0,770.0,769.0,9.258399504467796,166.2274348020227,577.0,1248.0,293.0,26.263,4.27061958,3.98397637,2.0,mora de rubielos,Teruel
mora ebre,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,8772.0,2125.0,31.245,4.697541605,3.41571611,1.0,mora ebre,
Móra la Nova,3120.0,1562.0,1558.0,197.4434876952841,15.801989908196507,1108.0,2443.0,628.0,29.588,1.852470785,2.490223175,1.0,mora la nova,Tarragona
Moradillo de Roa,163.0,89.0,74.0,11.806044813164451,13.806486641338612,33.0,110.0,62.0,21.137,0.0,0.0,2.0,moradillo de roa,Burgos
moraira,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,moraira,
Moral de Calatrava,5211.0,2638.0,2573.0,27.6417580931914,188.519123220442,2050.0,4173.0,1106.0,18.898,0.0,0.0,1.0,moral de calatrava,Ciudad Real
Moral de Hornuez,47.0,28.0,19.0,1.445997174764739,32.503521320950576,5.0,28.0,26.0,21.867,0.0,0.0,1.0,moral de hornuez,Segovia
Moral de la Reina,150.0,83.0,67.0,3.530249121493173,42.48991922036233,36.0,103.0,55.0,23.563,0.0,0.0,6.0,moral de la reina,Valladolid
Moral de Sayago,259.0,149.0,110.0,3.863164487910149,67.04348230849236,61.0,170.0,91.0,19.524,0.0,0.0,2.0,moral de sayago,Zamora
Moraleda de Zafayona,3106.0,1568.0,1538.0,64.48833587683505,48.163748649555565,1183.0,2529.0,630.0,19.565,0.0,0.0,2.0,moraleda de zafayona,Granada
Moraleja,6685.0,3321.0,3364.0,53.30016304390565,125.42175517349312,2263.0,5251.0,1541.0,20.804,2.114889268,0.7961267060000001,1.0,moraleja,Cáceres
Moraleja de Enmedio,5294.0,2654.0,2640.0,169.6346219528853,31.208251824149244,2034.0,4425.0,596.0,31.155,4.38085279,3.6266752866666665,2.0,moraleja de enmedio,Madrid
Moraleja de las Panaderas,47.0,25.0,22.0,3.0727240664478104,15.29587394885537,3.0,23.0,18.0,18.755,0.0,0.0,6.0,moraleja de las panaderas,Valladolid
Moraleja de Matacabras,52.0,28.0,24.0,3.483424107864277,14.927840650411566,11.0,31.0,19.0,18.469,0.0,0.0,1.0,moraleja de matacabras,Ávila
Moraleja de Sayago,283.0,143.0,140.0,8.397685484151774,33.69976174198015,52.0,166.0,108.0,21.648,0.0,0.0,2.0,moraleja de sayago,Zamora
Moraleja del Vino,1740.0,877.0,863.0,89.2793771311845,19.48938328101567,551.0,1352.0,353.0,24.611,0.0,3.41705132,2.0,moraleja del vino,Zamora
Morales de Campos,141.0,73.0,68.0,8.877111894831938,15.883544295762132,25.0,99.0,43.0,18.755,0.0,0.0,6.0,morales de campos,Valladolid
Morales de Rey,570.0,286.0,284.0,28.308960322290936,20.13496763959829,117.0,349.0,227.0,21.648,0.0,0.0,2.0,morales de rey,Zamora
Morales de Toro,940.0,489.0,451.0,17.586388182941416,53.450429401517965,297.0,710.0,293.0,22.161,0.0,0.0,2.0,morales de toro,Zamora
Morales de Valverde,155.0,79.0,76.0,8.607457811808207,18.007639815249757,19.0,81.0,95.0,21.648,0.0,0.0,2.0,morales de valverde,Zamora
Morales del Vino,3030.0,1582.0,1448.0,127.95328147891776,23.680518115506388,964.0,2448.0,459.0,30.27,3.62188222,2.20125786,9.0,morales del vino,Zamora
Moralina,232.0,120.0,112.0,11.101549517925914,20.897983621600257,58.0,177.0,86.0,21.648,0.0,0.0,2.0,moralina,Zamora
Moralzarzal,13573.0,6775.0,6798.0,311.64362458681506,43.55295256880491,4938.0,11101.0,1596.0,39.648,6.566288242000001,6.604335954,1.0,moralzarzal,Madrid
Moraña,4121.0,1998.0,2123.0,99.91896426573726,41.24342190977967,1335.0,3139.0,1061.0,22.608,1.188186813333333,0.0,3.0,morana,Pontevedra
Morasverdes,245.0,125.0,120.0,4.722994080241022,51.87387403786398,38.0,150.0,113.0,28.131,0.0,0.0,1.0,morasverdes,Salamanca
Morata de Jalón,1077.0,537.0,540.0,23.49203028945793,45.8453350659651,266.0,714.0,383.0,23.496,2.33454545,2.17196254,2.0,morata de jalon,Zaragoza
Morata de Jiloca,260.0,149.0,111.0,11.261942961479184,23.08660245299721,77.0,188.0,94.0,22.433,0.0,0.0,2.0,morata de jiloca,Zaragoza
Morata de Tajuña,7924.0,4011.0,3913.0,174.83578020847165,45.322530608732016,2882.0,6194.0,1359.0,26.468,5.85724463,3.968290245,1.0,morata de tajuna,Madrid
Moratalla,7797.0,3959.0,3838.0,8.182059402341292,952.9385716472424,2680.0,6071.0,1883.0,19.801,0.401842665,0.0,3.0,moratalla,Murcia
Moratilla de los Meleros,102.0,58.0,44.0,3.499128057947125,29.150119204222992,15.0,57.0,43.0,22.597,0.0,0.0,2.0,moratilla de los meleros,Guadalajara
Moratinos,63.0,33.0,30.0,2.1527140898584607,29.26538191801504,7.0,30.0,29.0,22.636,0.0,0.0,2.0,moratinos,Palencia
Morcillo,371.0,175.0,196.0,22.85649425053269,16.231710599772033,107.0,269.0,109.0,18.894,0.0,0.0,2.0,morcillo,Cáceres
Morcín,2543.0,1271.0,1272.0,50.80326322606954,50.05583969446804,687.0,1947.0,684.0,30.868,2.75839896,3.38450334,2.0,morcin,Asturias
morea,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,morea,
moreda,3780.0,1850.0,1930.0,48.33043973572708,44.75873198035128,Unknown,9870.0,1788.0,25.508,2.9615547875,0.67626172125,1.0,moreda,
Moreda de Álava/Moreda Araba,209.0,107.0,102.0,24.10335279963671,8.67099285885033,65.0,172.0,57.0,24.464,0.0,0.0,2.0,moreda de alava,Araba/Álava
Morelábor,589.0,317.0,272.0,15.277598757905585,38.55317902593918,192.0,439.0,180.0,17.731,0.0,0.0,2.0,morelabor,Granada
Morella,2406.0,1176.0,1230.0,5.818162189571514,413.53264512160206,735.0,1797.0,640.0,25.195,3.94609246,1.6574738733333334,2.0,morella,Castellón/Castelló
Morenilla,50.0,28.0,22.0,1.762677498418091,28.36593764025032,8.0,25.0,13.0,22.597,0.0,0.0,2.0,morenilla,Guadalajara
Morentin,116.0,59.0,57.0,12.973938320732946,8.941001346879128,35.0,94.0,26.0,31.251,0.0,0.0,1.0,morentin,Navarra
Moreruela de los Infanzones,334.0,175.0,159.0,10.684660022512183,31.259768611848607,69.0,212.0,140.0,21.648,0.0,0.0,2.0,moreruela de los infanzones,Zamora
Moreruela de Tábara,310.0,164.0,146.0,4.548613056076452,68.1526426139664,50.0,166.0,140.0,19.524,0.0,0.0,2.0,moreruela de tabara,Zamora
Morés,338.0,181.0,157.0,15.753234294087058,21.45591144587163,75.0,203.0,131.0,22.433,0.0,0.0,2.0,mores,Zaragoza
Morga,408.0,214.0,194.0,28.199953810365336,14.468108804136875,112.0,313.0,110.0,19.925,0.0,0.0,2.0,morga,Bizkaia
Moriles,3721.0,1868.0,1853.0,189.97413998247345,19.586876405090138,1498.0,3130.0,596.0,17.964,0.0,0.0,1.0,moriles,Córdoba
Morille,227.0,125.0,102.0,9.896588842694763,22.9371962004425,47.0,163.0,67.0,21.727,0.0,0.0,1.0,morille,Salamanca
Moríñigo,96.0,52.0,44.0,11.48608621893933,8.357938306409912,20.0,70.0,30.0,21.727,0.0,0.0,1.0,morinigo,Salamanca
Moriscos,487.0,264.0,223.0,40.311706199733074,12.080858041261092,153.0,352.0,32.0,27.15,4.49501638,0.0,4.0,moriscos,Salamanca
Morón de Almazán,191.0,99.0,92.0,3.0775358847812697,62.062639446225326,37.0,123.0,77.0,21.77,0.0,0.0,2.0,moron de almazan,Soria
Morón de la Frontera,27582.0,13560.0,14022.0,63.8573307505264,431.93161498960137,10288.0,22709.0,5135.0,21.893,1.7445423014285713,1.019358393809524,3.0,moron de la frontera,Sevilla
Moronta,75.0,48.0,27.0,2.707766962627816,27.69809996027668,4.0,36.0,38.0,21.727,0.0,0.0,1.0,moronta,Salamanca
Moros,304.0,157.0,147.0,5.682711814047451,53.4955862531201,85.0,220.0,142.0,22.433,0.0,0.0,1.0,moros,Zaragoza
Mos,15190.0,7498.0,7692.0,285.0439133104668,53.290034590057054,5019.0,12209.0,2933.0,25.805,0.8586830360000001,0.7512206170000001,3.0,mos,Pontevedra
Moscardón,53.0,29.0,24.0,1.9682108579968736,26.92800915341977,15.0,43.0,12.0,27.619,0.0,0.0,1.0,moscardon,Teruel
Mosqueruela,531.0,288.0,243.0,2.001634334631889,265.28321922378177,169.0,380.0,171.0,24.798,0.0,0.0,2.0,mosqueruela,Teruel
Móstoles,209639.0,101892.0,107747.0,4669.691817763179,44.89354076912485,75082.0,167725.0,39370.0,28.703,8.081355272058824,0.3679601393382353,27.0,mostoles,Madrid
Mota de Altarejos,32.0,20.0,12.0,1.8878079268805947,16.950877016856612,2.0,19.0,17.0,20.03,0.0,0.0,1.0,mota de altarejos,Cuenca
Mota del Cuervo,6035.0,3007.0,3028.0,34.25622862879276,176.17234125205223,2273.0,4852.0,1178.0,22.903,0.5222973425,2.660624765,3.0,mota del cuervo,Cuenca
Mota del Marqués,349.0,189.0,160.0,11.137288894643984,31.33617196262521,90.0,235.0,131.0,24.412,0.0,0.0,6.0,mota del marques,Valladolid
Motilla del Palancar,5964.0,2968.0,2996.0,80.71033954732286,73.89387820011747,2367.0,4973.0,986.0,26.228,2.5168447166666668,2.20221981,1.0,motilla del palancar,Cuenca
Motilleja,605.0,330.0,275.0,25.39413492178475,23.824398896179424,166.0,394.0,154.0,23.377,0.0,3.30578512,1.0,motilleja,Albacete
Motril,58545.0,28786.0,29759.0,566.6877153073975,103.31086843525893,24690.0,51522.0,9070.0,23.735,4.242324069117648,1.0790365329411764,8.0,motril,Granada
Moya,129.0,76.0,53.0,1.4062740689097928,91.73176328281912,2536.0,6262.0,1604.0,25.267,2.5345839842857143,3.4437521414285714,1.0,moya,Cuenca
Moya,129.0,76.0,53.0,1.4062740689097928,91.73176328281912,2536.0,6262.0,1604.0,25.267,2.5345839842857143,3.4437521414285714,1.0,moya,"Palmas, Las"
Moya,7833.0,3981.0,3852.0,243.2263927157006,91.73176328281912,2536.0,6262.0,1604.0,25.267,2.5345839842857143,3.4437521414285714,1.0,moya,Cuenca
Moya,7833.0,3981.0,3852.0,243.2263927157006,91.73176328281912,2536.0,6262.0,1604.0,25.267,2.5345839842857143,3.4437521414285714,1.0,moya,"Palmas, Las"
Moyuela,262.0,145.0,117.0,6.127208667199202,42.76009096973719,29.0,131.0,114.0,22.433,0.0,0.0,1.0,moyuela,Zaragoza
Mozárbez,507.0,270.0,237.0,11.304305699308276,44.85016713861728,145.0,390.0,103.0,18.514,0.0,0.0,1.0,mozarbez,Salamanca
Mozoncillo,851.0,466.0,385.0,19.912303461772687,42.73739608447289,269.0,651.0,253.0,21.867,0.0,2.19292917,2.0,mozoncillo,Segovia
